@relation Dry_bean

@attribute ﻿Area numeric
@attribute Perimeter numeric
@attribute MajorAxisLength numeric
@attribute MinorAxisLength numeric
@attribute AspectRation numeric
@attribute Eccentricity numeric
@attribute ConvexArea numeric
@attribute EquivDiameter numeric
@attribute Extent numeric
@attribute Solidity numeric
@attribute roundness numeric
@attribute Compactness numeric
@attribute ShapeFactor1 numeric
@attribute ShapeFactor2 numeric
@attribute ShapeFactor3 numeric
@attribute ShapeFactor4 numeric
@attribute Class {SEKER,BARBUNYA,BOMBAY,CALI,HOROZ,SIRA,DERMASON}

@data
29722,657.802,251.645058,150.427105,1.67287,0.801664,30104,194.533354,0.693791,0.987311,0.863172,0.773047,0.008467,0.001865,0.597601,0.999709,DERMASON
29725,639.815,244.40884,155.303735,1.573747,0.772162,29972,194.543171,0.74731,0.991759,0.912479,0.795974,0.008222,0.002036,0.633575,0.997087,DERMASON
29728,633.777,242.013247,156.778177,1.543667,0.761803,29952,194.552988,0.812685,0.992521,0.930042,0.803894,0.008141,0.002097,0.646246,0.997588,DERMASON
29731,646.591,245.068729,154.85075,1.582612,0.775077,30058,194.562804,0.713795,0.989121,0.893635,0.793911,0.008243,0.00202,0.630295,0.997513,DERMASON
29732,638.922,237.744284,159.480185,1.490745,0.741633,30013,194.566077,0.742929,0.990637,0.915247,0.818384,0.007996,0.002213,0.669752,0.99843,DERMASON
29734,640.924,237.457966,159.769059,1.486258,0.739796,30046,194.57262,0.758598,0.989616,0.909599,0.819398,0.007986,0.002221,0.671413,0.997893,DERMASON
29741,641.815,237.390769,160.005899,1.483638,0.738714,30077,194.595522,0.807872,0.988829,0.907289,0.819727,0.007982,0.002223,0.671952,0.996933,DERMASON
29756,635.482,237.755888,159.721144,1.488569,0.740745,30124,194.644589,0.737813,0.987784,0.925929,0.818674,0.00799,0.002214,0.670227,0.997679,DERMASON
29760,656.499,248.033294,153.197769,1.61904,0.786453,30254,194.657671,0.683949,0.983672,0.86771,0.784805,0.008334,0.00195,0.615918,0.997196,DERMASON
29765,639.206,239.926352,158.197312,1.516627,0.751829,30121,194.674023,0.710314,0.988181,0.915449,0.811391,0.008061,0.002155,0.658355,0.998479,DERMASON
29767,637.316,233.01948,163.149251,1.42826,0.713993,30108,194.680563,0.786654,0.988674,0.920948,0.835469,0.007828,0.002353,0.698009,0.996937,DERMASON
29784,636.037,234.919982,161.666864,1.453112,0.725541,30088,194.736146,0.757631,0.989896,0.925184,0.828947,0.007887,0.002297,0.687153,0.998509,DERMASON
29790,657.903,262.850758,144.560822,1.818271,0.835182,30136,194.75576,0.729021,0.988519,0.864882,0.740937,0.008823,0.00164,0.548987,0.998207,DERMASON
29791,629.87,231.670714,164.05257,1.412174,0.706084,30080,194.759029,0.743381,0.990392,0.943611,0.840672,0.007777,0.002396,0.706729,0.998024,DERMASON
29793,630.527,229.410943,165.958397,1.38234,0.690418,30125,194.765566,0.812352,0.988979,0.941709,0.848981,0.0077,0.002468,0.720769,0.996348,DERMASON
29793,640.305,239.757152,158.407099,1.513551,0.750652,30116,194.765566,0.741396,0.989275,0.913167,0.812345,0.008047,0.002162,0.659905,0.998799,DERMASON
29795,641.153,234.752627,162.196329,1.447336,0.722927,30161,194.772103,0.804879,0.987865,0.910814,0.829691,0.007879,0.002303,0.688387,0.996327,DERMASON
29811,638.922,240.381942,158.857921,1.513188,0.750512,30123,194.824393,0.769952,0.989642,0.917679,0.810478,0.008064,0.002146,0.656875,0.993976,DERMASON
29815,631.602,228.852026,166.336133,1.375841,0.686819,30149,194.837463,0.799415,0.988922,0.939199,0.851369,0.007676,0.002488,0.724829,0.997249,DERMASON
29817,654.94,249.93938,153.512766,1.628134,0.78915,30306,194.843998,0.761104,0.983865,0.873516,0.779565,0.008382,0.00191,0.607722,0.989452,DERMASON
29819,659.388,251.42981,151.79866,1.656337,0.79718,30224,194.850532,0.789865,0.9866,0.861829,0.77497,0.008432,0.001876,0.600578,0.99476,DERMASON
29821,638.896,239.951778,158.624903,1.512699,0.750324,30101,194.857067,0.803194,0.990698,0.918061,0.812068,0.008046,0.002158,0.659454,0.997555,DERMASON
29833,626.445,229.646764,165.512962,1.387485,0.693217,30095,194.896268,0.746572,0.991294,0.955302,0.848678,0.007698,0.002463,0.720255,0.999343,DERMASON
29837,638.618,236.890738,160.782987,1.473357,0.734395,30188,194.909334,0.753269,0.988373,0.919354,0.822782,0.007939,0.002244,0.67697,0.997418,DERMASON
29840,641.576,233.553056,162.962893,1.433167,0.716336,30170,194.919132,0.778178,0.989062,0.910988,0.834582,0.007827,0.002342,0.696527,0.998239,DERMASON
29842,637.688,230.432165,165.446548,1.392789,0.69606,30196,194.925664,0.759493,0.988277,0.922192,0.845913,0.007722,0.002439,0.71557,0.996638,DERMASON
29842,648.297,245.638673,155.109502,1.583647,0.775413,30177,194.925664,0.798876,0.988899,0.892257,0.793546,0.008231,0.002013,0.629716,0.997247,DERMASON
29842,636.204,229.491171,165.975596,1.38268,0.690604,30146,194.925664,0.727144,0.989916,0.926499,0.849382,0.00769,0.002469,0.72145,0.997534,DERMASON
29846,641.989,241.683991,157.722372,1.532338,0.757705,30187,194.938727,0.80726,0.988704,0.909999,0.806585,0.008098,0.002114,0.65058,0.996908,DERMASON
29847,636.68,235.815,161.774622,1.457676,0.727579,30207,194.941993,0.764621,0.988082,0.925269,0.826673,0.007901,0.002276,0.683389,0.99616,DERMASON
29847,661.797,238.732709,159.577191,1.496033,0.743771,30349,194.941993,0.7528,0.983459,0.856369,0.81657,0.007999,0.002194,0.666787,0.997535,DERMASON
29850,632.695,225.915581,168.593642,1.340001,0.665645,30231,194.95179,0.747802,0.987397,0.937056,0.862941,0.007568,0.002589,0.744667,0.997854,DERMASON
29852,637.012,231.069172,164.73236,1.402694,0.701252,30185,194.958321,0.733464,0.988968,0.92446,0.843723,0.00774,0.00242,0.711868,0.998533,DERMASON
29859,647.234,241.320541,157.816313,1.529123,0.756521,30290,194.981178,0.75717,0.985771,0.8957,0.807976,0.008082,0.002125,0.652825,0.99825,DERMASON
29860,649.63,244.263478,155.853501,1.567263,0.769991,30257,194.984443,0.790951,0.986879,0.889135,0.798255,0.00818,0.002049,0.63721,0.998676,DERMASON
29860,651.293,246.633155,154.700724,1.59426,0.778818,30256,194.984443,0.760106,0.986912,0.8846,0.790585,0.00826,0.00199,0.625024,0.996451,DERMASON
29863,629.94,228.48202,166.782831,1.369937,0.683489,30127,194.994237,0.806716,0.991237,0.945682,0.853434,0.007651,0.002504,0.728349,0.997792,DERMASON
29865,644.718,239.44338,159.314436,1.502961,0.746529,30205,195.000767,0.752722,0.988744,0.902886,0.814392,0.008018,0.002175,0.663234,0.996815,DERMASON
29878,636.549,240.038649,158.883684,1.510782,0.749584,30181,195.043203,0.75721,0.989961,0.926612,0.812549,0.008034,0.00216,0.660236,0.997473,DERMASON
29882,649.082,247.427847,154.779257,1.598585,0.780182,30213,195.056259,0.67143,0.989044,0.891293,0.788336,0.00828,0.001973,0.621474,0.993478,DERMASON
29883,640.661,239.182343,159.533907,1.499257,0.74506,30178,195.059523,0.704206,0.990225,0.914908,0.815526,0.008004,0.002184,0.665083,0.997131,DERMASON
29891,640.169,237.008442,160.842651,1.473542,0.734474,30197,195.085631,0.781464,0.989867,0.91656,0.823117,0.007929,0.002245,0.677521,0.998356,DERMASON
29893,646.44,240.160596,158.873806,1.511644,0.749917,30316,195.092157,0.761217,0.986047,0.898924,0.81234,0.008034,0.002158,0.659897,0.997529,DERMASON
29897,644.523,241.831799,157.727884,1.533222,0.758028,30205,195.105209,0.706919,0.989803,0.9044,0.806781,0.008089,0.002114,0.650895,0.997966,DERMASON
29899,632.321,223.425812,170.883334,1.307476,0.644229,30217,195.111735,0.795821,0.989476,0.939705,0.873273,0.007473,0.002681,0.762606,0.997089,DERMASON
29900,633.483,229.693065,166.073834,1.383078,0.690822,30267,195.114998,0.732682,0.987875,0.936292,0.84946,0.007682,0.002467,0.721582,0.998004,DERMASON
29909,646.672,239.763048,159.304676,1.50506,0.747355,30387,195.144361,0.71085,0.98427,0.89876,0.813905,0.008016,0.00217,0.662441,0.997014,DERMASON
29912,646.356,241.751071,157.937502,1.530676,0.757094,30313,195.154147,0.765052,0.986771,0.899729,0.807252,0.008082,0.002117,0.651657,0.997475,DERMASON
29913,635.697,233.254903,163.538039,1.426304,0.71305,30208,195.157409,0.779472,0.990234,0.930185,0.83667,0.007798,0.002357,0.700017,0.998437,DERMASON
29915,637.982,238.218742,160.17078,1.48728,0.740217,30243,195.163934,0.729492,0.989155,0.923596,0.819264,0.007963,0.002213,0.671193,0.998251,DERMASON
29920,641.567,236.37472,161.463461,1.463952,0.730341,30221,195.180243,0.761439,0.99004,0.913456,0.825724,0.0079,0.002265,0.68182,0.998151,DERMASON
29921,652.57,245.93193,155.399969,1.582574,0.775065,30344,195.183504,0.693901,0.98606,0.882941,0.793648,0.008219,0.002012,0.629878,0.996828,DERMASON
29923,633.899,229.540299,166.370602,1.379693,0.68896,30216,195.190028,0.820595,0.990303,0.935782,0.850352,0.007671,0.002474,0.723098,0.997653,DERMASON
29925,647.57,237.714031,161.004849,1.47644,0.735703,30321,195.196551,0.785309,0.98694,0.896748,0.82114,0.007944,0.002228,0.674271,0.995521,DERMASON
29928,654.766,239.880407,159.848505,1.500673,0.745623,30304,195.206335,0.777351,0.987592,0.877234,0.813765,0.008015,0.002168,0.662214,0.993767,DERMASON
29928,645.731,241.690159,158.11289,1.528592,0.756325,30331,195.206335,0.714511,0.986713,0.901954,0.807672,0.008076,0.00212,0.652334,0.997152,DERMASON
29930,640.443,235.26985,162.348143,1.449169,0.723761,30245,195.212857,0.780321,0.989585,0.916971,0.82974,0.007861,0.002298,0.688469,0.997707,DERMASON
29938,637.143,230.810416,165.463578,1.394932,0.697196,30268,195.238945,0.781549,0.989097,0.926742,0.845884,0.00771,0.002435,0.715521,0.998102,DERMASON
29948,636.964,231.194147,165.466402,1.397227,0.698405,30305,195.271549,0.733804,0.98822,0.927573,0.844622,0.00772,0.002423,0.713385,0.996762,DERMASON
29957,645.43,240.60796,158.791179,1.515248,0.751302,30376,195.300889,0.741657,0.986206,0.90367,0.811698,0.008032,0.002151,0.658853,0.998325,DERMASON
29958,659.487,241.808189,158.922656,1.521546,0.753693,30426,195.304148,0.766091,0.984618,0.865586,0.807682,0.008072,0.002119,0.65235,0.992581,DERMASON
29961,631.511,223.43301,171.047562,1.306262,0.643385,30299,195.313927,0.797726,0.988845,0.94407,0.87415,0.007457,0.002686,0.764138,0.998165,DERMASON
29970,639.615,239.807136,159.430979,1.504144,0.746995,30256,195.34326,0.765322,0.990547,0.920575,0.814585,0.008002,0.002173,0.663548,0.998072,DERMASON
29983,637.582,231.809509,164.828585,1.406367,0.70314,30312,195.385622,0.762344,0.989146,0.926857,0.842871,0.007731,0.002407,0.710432,0.999129,DERMASON
29986,650.014,246.314967,155.895707,1.579998,0.774224,30489,195.395397,0.691208,0.983502,0.891832,0.793275,0.008214,0.002007,0.629285,0.994269,DERMASON
29987,647.979,248.817813,153.697558,1.618879,0.786405,30330,195.398655,0.734975,0.988691,0.897472,0.785308,0.008298,0.001947,0.616709,0.998377,DERMASON
29990,641.991,236.873271,161.739927,1.464532,0.730594,30358,195.408429,0.745927,0.987878,0.914384,0.824949,0.007898,0.002256,0.680541,0.996674,DERMASON
29994,633.184,232.990451,164.075451,1.42002,0.709986,30305,195.42146,0.766248,0.989738,0.940122,0.838753,0.007768,0.002371,0.703507,0.998994,DERMASON
30006,652.956,238.613862,160.431713,1.487324,0.740235,30456,195.460548,0.729913,0.985225,0.884403,0.81915,0.007952,0.002209,0.671007,0.998004,DERMASON
30012,634.168,229.16466,167.000164,1.372242,0.684796,30308,195.480089,0.765456,0.990234,0.93777,0.853011,0.007636,0.002494,0.727629,0.998483,DERMASON
30015,641.881,236.166003,162.117145,1.456761,0.727173,30321,195.489859,0.789952,0.989908,0.91546,0.827765,0.007868,0.002279,0.685194,0.998165,DERMASON
30017,634.725,231.420302,165.469441,1.398568,0.699107,30345,195.496372,0.728285,0.989191,0.93628,0.844768,0.00771,0.002422,0.713632,0.998063,DERMASON
30019,643.041,244.227488,157.05247,1.555069,0.765817,30350,195.502885,0.770568,0.989094,0.912281,0.800495,0.008136,0.002061,0.640792,0.996476,DERMASON
30029,637.309,234.253384,163.94004,1.428897,0.714299,30398,195.535445,0.785421,0.987861,0.929075,0.834718,0.007801,0.002336,0.696754,0.995589,DERMASON
30033,637.682,235.956485,162.381332,1.453101,0.725537,30355,195.548468,0.785546,0.989392,0.928112,0.828748,0.007857,0.002286,0.686823,0.998024,DERMASON
30034,642.312,242.208061,158.144118,1.531565,0.757421,30360,195.551723,0.755078,0.989262,0.91481,0.807371,0.008064,0.002114,0.651848,0.998347,DERMASON
30035,652.129,250.85676,152.734139,1.642441,0.793285,30333,195.554979,0.766512,0.990176,0.887504,0.779548,0.008352,0.001903,0.607696,0.998104,DERMASON
30035,634.05,229.517864,167.224514,1.372513,0.68495,30347,195.554979,0.790187,0.989719,0.938838,0.852025,0.007642,0.002484,0.725947,0.996372,DERMASON
30036,633.123,231.997572,164.970042,1.406301,0.703106,30322,195.558234,0.795824,0.990568,0.94162,0.842932,0.007724,0.002405,0.710535,0.999226,DERMASON
30042,648.527,246.4217,155.51095,1.584594,0.775721,30352,195.577766,0.693554,0.989787,0.897599,0.793671,0.008203,0.002008,0.629914,0.998157,DERMASON
30051,631.405,225.000105,170.562199,1.319167,0.652192,30343,195.607059,0.757143,0.990377,0.947224,0.869364,0.007487,0.002638,0.755794,0.997019,DERMASON
30052,644.176,248.467097,154.200917,1.61132,0.78412,30340,195.610314,0.726209,0.990508,0.910069,0.787268,0.008268,0.001959,0.619792,0.998683,DERMASON
30057,642.063,239.881421,160.067812,1.498624,0.744808,30433,195.626586,0.805235,0.987645,0.916221,0.815514,0.007981,0.002177,0.665063,0.996679,DERMASON
30057,633.911,234.201346,163.714514,1.430547,0.715089,30379,195.626586,0.777108,0.989401,0.939937,0.835292,0.007792,0.00234,0.697713,0.998112,DERMASON
30063,648.1,250.307992,153.498392,1.630688,0.789898,30410,195.64611,0.789511,0.988589,0.899411,0.781622,0.008326,0.001917,0.610932,0.99624,DERMASON
30064,636,235.822793,162.861032,1.448,0.72323,30319,195.649364,0.698059,0.991589,0.93399,0.829646,0.007844,0.002292,0.688312,0.996676,DERMASON
30065,642.016,239.465163,160.292847,1.493923,0.742921,30415,195.652618,0.75063,0.988493,0.916599,0.81704,0.007965,0.002189,0.667554,0.997275,DERMASON
30066,636.73,226.651084,168.991579,1.341198,0.666391,30438,195.655872,0.748954,0.987778,0.931912,0.863247,0.007538,0.002582,0.745195,0.999454,DERMASON
30074,645.524,234.392264,164.011997,1.429117,0.714404,30430,195.6819,0.718442,0.988301,0.906935,0.834848,0.007794,0.002335,0.696971,0.996053,DERMASON
30074,643.644,241.104387,159.265475,1.513852,0.750768,30417,195.6819,0.736206,0.988723,0.912241,0.811607,0.008017,0.002146,0.658705,0.997182,DERMASON
30086,640.508,236.936439,162.726629,1.45604,0.726852,30409,195.720936,0.824726,0.989378,0.921563,0.826048,0.007875,0.002262,0.682356,0.993537,DERMASON
30090,644.68,237.63554,161.776464,1.468913,0.732492,30455,195.733947,0.712628,0.988015,0.909795,0.823673,0.007897,0.002242,0.678437,0.996565,DERMASON
30090,660.631,239.022687,160.556708,1.488712,0.740804,30615,195.733947,0.712729,0.982852,0.866391,0.818893,0.007944,0.002203,0.670585,0.998308,DERMASON
30092,652.617,237.017068,162.360312,1.459821,0.728529,30531,195.740452,0.71079,0.985621,0.887859,0.82585,0.007876,0.00226,0.682028,0.995638,DERMASON
30095,637.131,236.82628,162.253723,1.459605,0.728433,30408,195.750208,0.720666,0.989707,0.931637,0.826556,0.007869,0.002266,0.683195,0.997195,DERMASON
30097,644.586,242.637158,158.33631,1.532416,0.757733,30440,195.756713,0.793697,0.988732,0.910272,0.806788,0.008062,0.002107,0.650907,0.99746,DERMASON
30099,638.821,237.141911,162.30343,1.461102,0.729093,30477,195.763217,0.803604,0.987597,0.926837,0.825511,0.007879,0.002257,0.681468,0.995695,DERMASON
30099,635.852,230.314225,166.632631,1.382168,0.690323,30427,195.763217,0.791558,0.98922,0.935513,0.849983,0.007652,0.002464,0.722471,0.998577,DERMASON
30101,647.302,237.869624,161.987846,1.468441,0.732289,30531,195.769721,0.717818,0.985916,0.90277,0.823013,0.007902,0.002236,0.67735,0.994648,DERMASON
30101,649.144,242.956399,157.952101,1.538165,0.759827,30402,195.769721,0.729633,0.990099,0.897653,0.805781,0.008071,0.002099,0.649283,0.998705,DERMASON
30103,649.08,242.802559,158.715035,1.529802,0.756772,30544,195.776224,0.708639,0.985562,0.89789,0.806319,0.008066,0.002103,0.65015,0.9946,DERMASON
30107,637.623,234.466493,163.894827,1.430591,0.71511,30421,195.789231,0.809524,0.989678,0.930571,0.835041,0.007788,0.002336,0.697294,0.997543,DERMASON
30109,648.076,244.364947,157.261706,1.553874,0.765402,30471,195.795734,0.787534,0.98812,0.900854,0.801243,0.008116,0.002063,0.641991,0.997573,DERMASON
30112,636.557,232.710766,165.159089,1.40901,0.704486,30434,195.805488,0.745993,0.98942,0.933845,0.841411,0.007728,0.002389,0.707973,0.997541,DERMASON
30113,641.52,236.149826,162.66327,1.451771,0.724938,30428,195.808739,0.732908,0.989648,0.919483,0.829172,0.007842,0.002287,0.687526,0.99813,DERMASON
30120,634.91,233.650231,164.701792,1.418626,0.709299,30433,195.831497,0.813395,0.989715,0.938946,0.83814,0.007757,0.002361,0.702478,0.996553,DERMASON
30124,635.442,233.441531,164.736768,1.417058,0.708523,30459,195.8445,0.748422,0.989002,0.937499,0.838945,0.007749,0.002368,0.703828,0.997365,DERMASON
30124,640.849,237.226106,161.986311,1.464482,0.730573,30443,195.8445,0.727949,0.989521,0.921746,0.82556,0.007875,0.002256,0.68155,0.998118,DERMASON
30126,645.034,230.908153,166.622423,1.385817,0.692314,30524,195.851001,0.725683,0.986961,0.909884,0.848177,0.007665,0.002447,0.719404,0.996963,DERMASON
30127,647.802,239.823354,160.41281,1.495039,0.743371,30442,195.854251,0.792795,0.989652,0.902155,0.81666,0.00796,0.002184,0.666934,0.997093,DERMASON
30128,634.927,237.91928,161.393537,1.474156,0.734735,30382,195.857502,0.787804,0.99164,0.939145,0.82321,0.007897,0.002237,0.677675,0.998998,DERMASON
30128,649.502,242.765934,158.36388,1.532963,0.757934,30498,195.857502,0.697682,0.987868,0.897468,0.806775,0.008058,0.002106,0.650886,0.997784,DERMASON
30129,635.077,231.359263,165.977966,1.393916,0.696658,30433,195.860752,0.775521,0.990011,0.938732,0.846565,0.007679,0.002433,0.716673,0.998982,DERMASON
30131,638.574,237.230045,162.088669,1.463582,0.73018,30434,195.867253,0.767141,0.990044,0.928541,0.825643,0.007873,0.002257,0.681686,0.997703,DERMASON
30132,641.444,235.368211,164.047866,1.434753,0.717087,30578,195.870503,0.769773,0.985414,0.920281,0.832188,0.007811,0.002311,0.692536,0.993619,DERMASON
30136,638.327,230.392627,167.383264,1.376438,0.687153,30491,195.883503,0.778688,0.988357,0.929414,0.850216,0.007645,0.002464,0.722867,0.994982,DERMASON
30145,655.072,253.655467,151.621821,1.672948,0.801685,30467,195.912751,0.786994,0.989431,0.882769,0.772358,0.008415,0.001847,0.596536,0.997975,DERMASON
30150,639.517,237.886748,161.562476,1.472413,0.733993,30459,195.928998,0.797936,0.989855,0.926388,0.823623,0.00789,0.00224,0.678355,0.998819,DERMASON
30155,643.128,244.816461,157.414955,1.55523,0.765873,30529,195.945244,0.694336,0.987749,0.916166,0.800376,0.008119,0.002055,0.640602,0.996283,DERMASON
30155,645.525,241.475963,159.412548,1.514786,0.751126,30503,195.945244,0.698615,0.988591,0.909375,0.811448,0.008008,0.002142,0.658448,0.997408,DERMASON
30161,639.838,232.675712,165.437363,1.406428,0.703171,30509,195.964736,0.794505,0.988594,0.925797,0.842223,0.007714,0.002394,0.709339,0.997634,DERMASON
30164,656.289,241.622579,159.201342,1.517717,0.752244,30597,195.974482,0.767864,0.985848,0.880052,0.811077,0.00801,0.002138,0.657846,0.998424,DERMASON
30167,641.649,235.846134,163.586017,1.441726,0.720348,30553,195.984227,0.816737,0.987366,0.920761,0.830983,0.007818,0.0023,0.690533,0.99556,DERMASON
30168,645.659,245.808416,156.791632,1.567739,0.770151,30504,195.987476,0.809141,0.988985,0.90939,0.797318,0.008148,0.002031,0.635716,0.996637,DERMASON
30170,634.852,226.547554,170.048846,1.33225,0.660746,30467,195.993972,0.810237,0.990252,0.940676,0.865134,0.007509,0.002595,0.748457,0.997131,DERMASON
30173,646.892,236.753708,162.918348,1.453205,0.725583,30612,196.003716,0.828678,0.985659,0.906076,0.82788,0.007847,0.002274,0.685386,0.996006,DERMASON
30180,639.114,237.364208,162.351296,1.462041,0.729505,30533,196.026451,0.745553,0.988439,0.92848,0.825847,0.007865,0.002257,0.682023,0.997145,DERMASON
30183,644.251,245.646438,156.785639,1.566766,0.769823,30460,196.036193,0.698681,0.990906,0.913823,0.798042,0.008139,0.002036,0.636871,0.997828,DERMASON
30188,673.779,232.466122,166.048085,1.399993,0.69985,30767,196.05243,0.780052,0.981181,0.835621,0.843359,0.007701,0.002403,0.711255,0.995751,DERMASON
30189,645.597,239.404356,160.821705,1.488632,0.740771,30548,196.055677,0.718632,0.988248,0.910197,0.818931,0.00793,0.0022,0.670648,0.998348,DERMASON
30196,649.25,249.240793,155.071939,1.607259,0.782876,30558,196.078406,0.786846,0.988154,0.900192,0.786703,0.008254,0.00195,0.618901,0.994735,DERMASON
30197,651.906,242.902841,158.84319,1.529199,0.756549,30602,196.081653,0.748934,0.986766,0.892902,0.807243,0.008044,0.002107,0.651641,0.996489,DERMASON
30199,635.705,227.221862,169.670194,1.339197,0.665143,30525,196.088146,0.790136,0.98932,0.939055,0.862981,0.007524,0.002574,0.744736,0.997349,DERMASON
30200,639.057,234.246627,164.556349,1.423504,0.711692,30517,196.091393,0.719767,0.989612,0.929261,0.837115,0.007757,0.00235,0.700762,0.997537,DERMASON
30200,642.56,241.805762,159.427216,1.516716,0.751863,30530,196.091393,0.798055,0.989191,0.919156,0.810946,0.008007,0.002136,0.657633,0.997443,DERMASON
30210,651.194,254.800257,151.387457,1.6831,0.80436,30507,196.123855,0.788608,0.990265,0.895241,0.769716,0.008434,0.001826,0.592463,0.997174,DERMASON
30215,654.735,253.959001,151.841375,1.672528,0.801573,30510,196.140085,0.749046,0.990331,0.88573,0.77233,0.008405,0.001845,0.596493,0.997652,DERMASON
30221,642.338,242.252349,159.055016,1.523073,0.754267,30551,196.159558,0.77667,0.989198,0.920431,0.809732,0.008016,0.002126,0.655666,0.998628,DERMASON
30232,649.447,234.130556,164.546115,1.422887,0.711391,30634,196.195255,0.800106,0.986877,0.900719,0.837974,0.007744,0.002356,0.7022,0.999151,DERMASON
30240,662.069,254.462591,152.113332,1.672849,0.801658,30632,196.221212,0.770446,0.987203,0.866932,0.77112,0.008415,0.001835,0.594626,0.99472,DERMASON
30243,647.283,230.574684,167.359363,1.377722,0.687868,30655,196.230944,0.749183,0.98656,0.907082,0.851052,0.007624,0.002467,0.724289,0.997869,DERMASON
30247,636.805,236.227931,163.344905,1.446191,0.722404,30503,196.243921,0.791144,0.991607,0.937301,0.83074,0.00781,0.002295,0.690128,0.998058,DERMASON
30250,649.872,237.81587,162.38393,1.464528,0.730593,30612,196.253653,0.731383,0.988175,0.900077,0.825234,0.007862,0.002249,0.681011,0.997359,DERMASON
30256,640.605,241.480115,159.798448,1.511154,0.749728,30573,196.273115,0.705268,0.989631,0.92649,0.812792,0.007981,0.002149,0.660631,0.998315,DERMASON
30259,658.76,257.705968,150.218545,1.71554,0.812539,30644,196.282845,0.797339,0.987436,0.876214,0.761654,0.008517,0.001768,0.580117,0.995214,DERMASON
30277,637.285,237.948898,162.163034,1.467344,0.731815,30564,196.341217,0.797204,0.99061,0.936818,0.82514,0.007859,0.002247,0.680856,0.99905,DERMASON
30280,638.814,238.177742,162.104811,1.469282,0.732651,30591,196.350944,0.788665,0.989834,0.932431,0.824388,0.007866,0.002241,0.679616,0.998548,DERMASON
30283,650.688,245.600588,157.160959,1.562733,0.768454,30610,196.360671,0.807331,0.989317,0.8988,0.799512,0.00811,0.002044,0.63922,0.99893,DERMASON
30287,646.141,242.668228,159.070086,1.525543,0.755191,30639,196.373639,0.779227,0.988511,0.911615,0.809227,0.008012,0.002119,0.654848,0.998999,DERMASON
30288,648.98,242.66748,159.603179,1.520443,0.753277,30694,196.376881,0.733721,0.986773,0.903687,0.809243,0.008012,0.00212,0.654874,0.995698,DERMASON
30292,637.514,226.760629,170.599278,1.3292,0.658784,30617,196.389848,0.807399,0.989385,0.936609,0.866067,0.007486,0.002598,0.750072,0.996996,DERMASON
30298,656.262,247.911124,155.992227,1.589253,0.777222,30703,196.409296,0.797841,0.986809,0.884035,0.792257,0.008182,0.001989,0.627671,0.997528,DERMASON
30304,644.496,238.160484,162.583808,1.464847,0.730732,30657,196.428743,0.738402,0.988486,0.916789,0.824775,0.007859,0.002243,0.680253,0.996467,DERMASON
30306,649.051,241.220188,160.485242,1.503068,0.746571,30694,196.435225,0.76253,0.987359,0.904026,0.81434,0.007959,0.002159,0.663149,0.996759,DERMASON
30307,659.606,249.905478,154.638541,1.616062,0.785558,30654,196.438466,0.687623,0.98868,0.875354,0.786051,0.008246,0.001942,0.617876,0.998526,DERMASON
30314,647.757,247.579465,156.098351,1.586048,0.776191,30631,196.46115,0.70108,0.989651,0.907881,0.793528,0.008167,0.001998,0.629686,0.998712,DERMASON
30318,654.579,251.602641,154.425215,1.629285,0.789488,30710,196.474112,0.704742,0.987235,0.889173,0.78089,0.008299,0.001904,0.60979,0.993521,DERMASON
30322,645.639,241.304971,160.515233,1.503315,0.746668,30671,196.487072,0.72558,0.988621,0.914088,0.814269,0.007958,0.002158,0.663033,0.996748,DERMASON
30328,640.099,232.118192,166.745123,1.392054,0.695668,30683,196.506511,0.742751,0.98843,0.930164,0.84658,0.007654,0.002425,0.716697,0.997681,DERMASON
30329,647.174,245.154966,157.813731,1.553445,0.765252,30643,196.509751,0.811913,0.989753,0.909967,0.801574,0.008083,0.002058,0.64252,0.99812,DERMASON
30330,645.992,243.006096,159.206756,1.526355,0.755494,30639,196.51299,0.799842,0.989915,0.913331,0.808675,0.008012,0.002114,0.653955,0.998169,DERMASON
30331,650.478,241.818039,160.121399,1.510217,0.749366,30699,196.51623,0.712832,0.988013,0.900806,0.812662,0.007973,0.002145,0.660419,0.997376,DERMASON
30335,645.199,243.786697,158.860368,1.534597,0.758531,30679,196.529188,0.734646,0.988787,0.915728,0.806152,0.008036,0.002094,0.649881,0.997306,DERMASON
30336,647.093,248.714771,155.46884,1.599772,0.780554,30663,196.532427,0.756132,0.989336,0.910405,0.790192,0.008199,0.001972,0.624403,0.998903,DERMASON
30341,659.183,250.758243,154.525294,1.622765,0.787565,30810,196.548623,0.79765,0.984778,0.877461,0.783817,0.008265,0.001924,0.614369,0.996977,DERMASON
30344,648.551,244.314525,158.602575,1.54042,0.76064,30722,196.558339,0.705674,0.987696,0.906556,0.80453,0.008051,0.002081,0.647268,0.997065,DERMASON
30349,647.812,243.0052,159.326301,1.525205,0.755065,30739,196.574533,0.744432,0.987313,0.908775,0.808931,0.008007,0.002115,0.65437,0.998048,DERMASON
30350,640.443,235.87139,164.082513,1.437517,0.718387,30681,196.577771,0.792842,0.989212,0.929839,0.833411,0.007772,0.002313,0.694574,0.998461,DERMASON
30351,660.466,243.384893,159.146821,1.52931,0.75659,30818,196.58101,0.705017,0.984847,0.874343,0.807696,0.008019,0.002105,0.652373,0.997681,DERMASON
